Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Change %
2014-12-23 00:00:00-05:00,2081.47998,2086.72998,2079.77002,2082.169922,3043950000,0,0,0.174636175
2014-12-24 00:00:00-05:00,2083.25,2087.560059,2081.860107,2081.879883,1416980000,0,0,-0.013929654
2014-12-26 00:00:00-05:00,2084.300049,2092.699951,2084.300049,2088.77002,1735230000,0,0,0.330957457
2014-12-29 00:00:00-05:00,2087.629883,2093.550049,2085.75,2090.570068,2452360000,0,0,0.086177454
2014-12-30 00:00:00-05:00,2088.48999,2088.48999,2079.530029,2080.350098,2440280000,0,0,-0.488860472
2014-12-31 00:00:00-05:00,2082.110107,2085.580078,2057.939941,2058.899902,2606070000,0,0,-1.031085842
2015-01-02 00:00:00-05:00,2058.899902,2072.360107,2046.040039,2058.199951,2708700000,0,0,-0.033996367
2015-01-05 00:00:00-05:00,2054.439941,2054.439941,2017.339966,2020.579956,3799120000,0,0,-1.827810515
2015-01-06 00:00:00-05:00,2022.150024,2030.25,1992.439941,2002.609985,4460110000,0,0,-0.889347172
2015-01-07 00:00:00-05:00,2005.550049,2029.609985,2005.550049,2025.900024,3805480000,0,0,1.162984267
2015-01-08 00:00:00-05:00,2030.609985,2064.080078,2030.609985,2062.139893,3934010000,0,0,1.788828063
2015-01-09 00:00:00-05:00,2063.449951,2064.429932,2038.329956,2044.810059,3364140000,0,0,-0.840381103
2015-01-12 00:00:00-05:00,2046.130005,2049.300049,2022.579956,2028.26001,3456460000,0,0,-0.809368516
2015-01-13 00:00:00-05:00,2031.579956,2056.929932,2008.25,2023.030029,4107300000,0,0,-0.257855524
2015-01-14 00:00:00-05:00,2018.400024,2018.400024,1988.439941,2011.27002,4378680000,0,0,-0.581306733
2015-01-15 00:00:00-05:00,2013.75,2021.349976,1991.469971,1992.670044,4276720000,0,0,-0.924787592
2015-01-16 00:00:00-05:00,1992.25,2020.459961,1988.119995,2019.420044,4056410000,0,0,1.34241994
2015-01-20 00:00:00-05:00,2020.76001,2028.939941,2004.48999,2022.550049,3944340000,0,0,0.154995237
2015-01-21 00:00:00-05:00,2020.189941,2038.290039,2012.040039,2032.119995,3730070000,0,0,0.473162397
2015-01-22 00:00:00-05:00,2034.300049,2064.620117,2026.380005,2063.149902,4176050000,0,0,1.526972192
2015-01-23 00:00:00-05:00,2062.97998,2062.97998,2050.540039,2051.820068,3573560000,0,0,-0.549152244
2015-01-26 00:00:00-05:00,2050.419922,2057.620117,2040.969971,2057.090088,3465760000,0,0,0.256846086
2015-01-27 00:00:00-05:00,2047.859985,2047.859985,2019.910034,2029.550049,3329810000,0,0,-1.338786241
2015-01-28 00:00:00-05:00,2032.339966,2042.48999,2001.48999,2002.160034,4067530000,0,0,-1.349560937
2015-01-29 00:00:00-05:00,2002.449951,2024.640015,1989.180054,2021.25,4127140000,0,0,0.953468529
2015-01-30 00:00:00-05:00,2019.349976,2023.319946,1993.380005,1994.98999,4568650000,0,0,-1.299196525
2015-02-02 00:00:00-05:00,1996.670044,2021.660034,1980.900024,2020.849976,4008330000,0,0,1.296246371
2015-02-03 00:00:00-05:00,2022.709961,2050.300049,2022.709961,2050.030029,4615900000,0,0,1.443949529
2015-02-04 00:00:00-05:00,2048.860107,2054.73999,2036.719971,2041.51001,4141920000,0,0,-0.415604621
2015-02-05 00:00:00-05:00,2043.449951,2063.550049,2043.449951,2062.52002,3821990000,0,0,1.029140669
2015-02-06 00:00:00-05:00,2062.280029,2072.399902,2049.969971,2055.469971,4232970000,0,0,-0.341817231
2015-02-09 00:00:00-05:00,2053.469971,2056.159912,2041.880005,2046.73999,3549540000,0,0,-0.424719436
2015-02-10 00:00:00-05:00,2049.379883,2070.860107,2048.620117,2068.590088,3669850000,0,0,1.067556102
2015-02-11 00:00:00-05:00,2068.550049,2073.47998,2057.98999,2068.530029,3596860000,0,0,-0.002903359
2015-02-12 00:00:00-05:00,2069.97998,2088.530029,2069.97998,2088.47998,3788350000,0,0,0.964450643
2015-02-13 00:00:00-05:00,2088.780029,2097.030029,2086.699951,2096.98999,3527450000,0,0,0.407473849
2015-02-17 00:00:00-05:00,2096.469971,2101.300049,2089.800049,2100.340088,3361750000,0,0,0.159757446
2015-02-18 00:00:00-05:00,2099.159912,2100.22998,2092.149902,2099.679932,3370020000,0,0,-0.031430922
2015-02-19 00:00:00-05:00,2099.25,2102.129883,2090.790039,2097.449951,3247100000,0,0,-0.106205733
2015-02-20 00:00:00-05:00,2097.649902,2110.610107,2085.439941,2110.300049,3281600000,0,0,0.612653363
2015-02-23 00:00:00-05:00,2109.830078,2110.050049,2103,2109.659912,3093680000,0,0,-0.03033392
2015-02-24 00:00:00-05:00,2109.100098,2117.939941,2105.870117,2115.47998,3199840000,0,0,0.275877089
2015-02-25 00:00:00-05:00,2115.300049,2119.590088,2109.889893,2113.860107,3312340000,0,0,-0.076572365
2015-02-26 00:00:00-05:00,2113.909912,2113.909912,2103.76001,2110.73999,3408690000,0,0,-0.147602823
2015-02-27 00:00:00-05:00,2110.879883,2112.73999,2103.75,2104.5,3547380000,0,0,-0.295630455
2015-03-02 00:00:00-05:00,2105.22998,2117.52002,2104.5,2117.389893,3409490000,0,0,0.612491926
2015-03-03 00:00:00-05:00,2115.76001,2115.76001,2098.26001,2107.780029,3262300000,0,0,-0.453854215
2015-03-04 00:00:00-05:00,2107.719971,2107.719971,2094.48999,2098.530029,3421110000,0,0,-0.438850348
2015-03-05 00:00:00-05:00,2098.540039,2104.25,2095.219971,2101.040039,3103030000,0,0,0.119607998
