date,mean_headline_sent,mean_content_sent,sp_close,sp_close_next,target,MA_5,MA_10,RSI,MACD,MACD_signal,MACD_diff,BB_upper,BB_lower,sentiment_change_1,sentiment_change_2,sentiment_change_3,sentiment_lag_1,sentiment_lag_2,sentiment_lag_3,sp_return,sp_return_lag_1,sp_return_lag_2,sp_return_lag_3,sp_return_mean_5,sp_close_lag_1,sp_close_lag_2,sp_close_lag_3
2018-02-07,-0.29984230995178224,0.0,2681.66,2581.0,0,2734.3059999999996,2789.7149999999997,33.61433373089014,-0.9193662661909912,20.408914921616088,-21.32828118780708,2952.2501105317087,2627.1798894682906,-0.14570021927356722,-0.050193798542022716,-0.2736545667052269,-0.15414209067821502,-0.24964851140975952,-0.026187743246555328,-0.0050015954644285765,0.017440938639606607,-0.06131864860842384,-0.0006480605989779287,-0.00980768513021255,2695.14,2648.94,2821.98
2018-02-08,-0.025543540716171265,0.0,2581.0,2619.55,1,2685.7439999999997,2764.061,26.665949897860415,-15.437443790705856,13.2396431791517,-28.677086969857555,2968.601876968665,2559.5201230313355,0.274298769235611,0.12859854996204376,0.22410497069358826,-0.29984230995178224,-0.15414209067821502,-0.24964851140975952,-0.037536451302551344,-0.0050015954644285765,0.017440938639606607,-0.06131864860842384,-0.017412763466955018,2681.66,2695.14,2648.94
2018-02-09,-0.41351220309734343,0.0,2619.55,2656.0,1,2645.2580000000003,2742.091,30.588402906396922,-23.5608669932094,5.8795411446794805,-29.44040813788888,2957.63828039213,2526.5437196078697,-0.38796866238117217,-0.1136698931455612,-0.25937011241912844,-0.025543540716171265,-0.29984230995178224,-0.15414209067821502,0.014936071290197583,-0.037536451302551344,-0.0050015954644285765,0.017440938639606607,-0.014295937089119914,2581.0,2681.66,2695.14
2018-02-12,-0.14552594125270843,0.0,2656.0,2698.63,1,2646.6699999999996,2720.404,32.482033616440006,-26.749180134849667,-0.6462031112263489,-26.102977023623318,2920.561350812913,2520.246649187087,0.26798626184463503,-0.11998240053653716,0.1543163686990738,-0.41351220309734343,-0.025543540716171265,-0.29984230995178224,0.013914603653299107,0.014936071290197583,-0.037536451302551344,-0.0050015954644285765,0.0007507133632246755,2619.55,2581.0,2681.66
2018-02-14,-0.24283773303031922,0.0,2698.63,2732.22,1,2647.368,2704.9139999999998,37.02869382178071,-25.541628549127836,-5.625288198806647,-19.91634035032119,2881.918514242494,2527.9094857575055,-0.09731179177761079,0.17067447006702421,-0.21729419231414795,-0.14552594125270843,-0.41351220309734343,-0.025543540716171265,0.01605045180722886,0.013914603653299107,0.014936071290197583,-0.037536451302551344,0.0004726159967491261,2656.0,2619.55,2581.0
2018-02-16,-0.2607178121805191,0.0,2732.22,2716.26,0,2657.48,2695.893,40.81906621569787,-21.624924274854948,-8.825215414016307,-12.79970886083864,2854.519981885874,2537.266018114126,-0.017880079150199873,-0.11519187092781066,0.15279439091682434,-0.24283773303031922,-0.14552594125270843,-0.41351220309734343,0.012447056469393702,0.01605045180722886,0.013914603653299107,0.014936071290197583,0.003962346383513582,2698.63,2656.0,2619.55
2018-02-20,-0.20953335165977477,0.0,2716.26,2701.33,0,2684.532,2685.138,39.53864212442373,-19.58300583461414,-10.976773498135874,-8.606232336478268,2817.653867662033,2552.622132337967,0.051184460520744324,0.03330438137054445,-0.06400741040706634,-0.2607178121805191,-0.24283773303031922,-0.14552594125270843,-0.005841403693699454,0.012447056469393702,0.01605045180722886,0.013914603653299107,0.01030135590528396,2732.22,2698.63,2656.0
2018-02-21,-0.12848913967609404,0.0,2701.33,2703.96,1,2700.888,2673.0730000000003,34.92989422637663,-18.951041178190735,-12.571627034146847,-6.3794141440438885,2766.3868784723622,2579.7591215276384,0.08104421198368073,0.13222867250442505,0.11434859335422518,-0.20953335165977477,-0.2607178121805191,-0.24283773303031922,-0.00549652831466807,-0.005841403693699454,0.012447056469393702,0.01605045180722886,0.006214835984310829,2716.26,2732.22,2698.63
2018-02-22,-0.3237548843026161,0.0,2703.96,2747.3,1,2710.48,2678.575,36.462538240139004,-18.030145322836688,-13.663330691884816,-4.366814630951872,2772.0527807229505,2585.097219277049,-0.19526574462652208,-0.11422153264284135,-0.06303707212209703,-0.12848913967609404,-0.20953335165977477,-0.2607178121805191,0.0009735944886408721,-0.00549652831466807,-0.005841403693699454,0.012447056469393702,0.0036266341513791823,2701.33,2716.26,2732.22
2018-02-23,0.00010456740856170654,0.0,2747.3,2779.6,1,2720.214,2683.791,43.347441868702106,-13.645852042170645,-13.659834961941982,0.01398291977133681,2786.7200471689616,2580.8619528310387,0.3238594517111778,0.12859370708465576,0.20963791906833648,-0.3237548843026161,-0.12848913967609404,-0.20953335165977477,0.016028343614550522,0.0009735944886408721,-0.00549652831466807,-0.005841403693699454,0.0036222125128435147,2703.96,2701.33,2716.26
2018-02-26,-0.10279657840728759,0.0,2779.6,2744.28,0,2729.69,2693.585,46.28855420675296,-7.478717967094326,-12.423611562972452,4.944893595878126,2812.94062855042,2574.22937144958,-0.1029011458158493,0.22095830589532853,0.025692561268806452,0.00010456740856170654,-0.3237548843026161,-0.12848913967609404,0.011756997779638123,0.016028343614550522,0.0009735944886408721,-0.00549652831466807,0.0034842007748923987,2747.3,2703.96,2701.33
2018-02-27,-0.1357278361916542,0.0,2744.28,2713.83,0,2735.2940000000003,2709.913,43.82431487251225,-5.3792400681927575,-11.014737264016514,5.635497195823756,2802.4849866674303,2617.3410133325697,-0.03293125778436662,-0.13583240360021592,0.1880270481109619,-0.10279657840728759,0.00010456740856170654,-0.3237548843026161,-0.012706864297021059,0.011756997779638123,0.016028343614550522,0.0009735944886408721,0.0021111086542280775,2779.6,2747.3,2703.96
2018-02-28,-0.11810103952884674,0.0,2713.83,2677.67,0,2737.7940000000003,2719.341,56.66920183354231,-6.10210792440148,-10.032211396093508,3.9301034716920284,2786.8112828082226,2651.870717191777,0.017626796662807476,-0.015304461121559143,-0.11820560693740845,-0.1357278361916542,-0.10279657840728759,0.00010456740856170654,-0.011095806550352139,-0.012706864297021059,0.011756997779638123,0.016028343614550522,0.0009912530070912639,2744.28,2779.6,2747.3
2018-03-01,0.07188511490821839,0.0,2677.67,2691.25,1,2732.536,2721.5080000000003,48.166649176198995,-9.483476097506355,-9.922464336376079,0.43898823886972416,2780.8374716346257,2662.178528365375,0.18998615443706512,0.2076129510998726,0.17468169331550598,-0.11810103952884674,-0.1357278361916542,-0.10279657840728759,-0.013324342350110263,-0.011095806550352139,-0.012706864297021059,0.011756997779638123,-0.0018683343606589631,2713.83,2744.28,2779.6
2018-03-02,-0.08372997045516968,0.0,2691.25,2720.94,1,2721.326,2720.77,51.00619032630366,-10.941317531164259,-10.126234975333714,-0.8150825558305446,2781.530609315936,2660.009390684064,-0.15561508536338808,0.034371069073677055,0.05199786573648453,0.07188511490821839,-0.11810103952884674,-0.1357278361916542,0.005071573420174946,-0.013324342350110263,-0.011095806550352139,-0.012706864297021059,-0.004059688399534078,2677.67,2713.83,2744.28
2018-03-05,-0.13194990158081055,0.047619041942414786,2720.94,2728.12,1,2709.594,2719.642,67.25183687558561,-9.590380562876817,-10.019064092842335,0.42868352996551806,2779.874397188809,2659.409602811191,-0.048219931125640866,-0.20383501648902894,-0.013848862051963812,-0.08372997045516968,0.07188511490821839,-0.11810103952884674,0.011032048304691067,0.005071573420174946,-0.013324342350110263,-0.011095806550352139,-0.00420467829452349,2691.25,2677.67,2713.83
2018-03-06,-0.1555029040291196,-0.03693809963407971,2728.12,2726.8,0,2706.362,2720.828,64.50656048742684,-7.849898544271582,-9.585230983128184,1.7353324388566023,2781.231242591395,2660.424757408605,-0.023553002448309046,-0.07177293357394991,-0.22738801893733798,-0.13194990158081055,-0.08372997045516968,0.07188511490821839,0.0026387939462098053,0.011032048304691067,0.005071573420174946,-0.013324342350110263,-0.0011355466458773168,2720.94,2691.25,2677.67
2018-03-07,-0.18865061533160327,-0.014651871309047791,2726.8,2738.97,1,2708.9559999999997,2723.375,60.44001415595145,-6.50211464314998,-8.968607715132544,2.4664930719825637,2782.252885114489,2664.497114885511,-0.03314771130248367,-0.05670071375079272,-0.10492064487643359,-0.1555029040291196,-0.13194990158081055,-0.08372997045516968,-0.00048384968403136774,0.0026387939462098053,0.011032048304691067,0.005071573420174946,0.0009868447273868376,2728.12,2720.94,2691.25
2018-03-08,-0.0961733341217041,0.0,2738.97,2786.57,1,2721.216,2726.8759999999997,56.53554533082754,-4.401234211865358,-8.055133014479107,3.6538988026137496,2784.7784230542634,2668.973576945736,0.09247728120989916,0.05932956990741549,0.03577656745910644,-0.18865061533160327,-0.1555029040291196,-0.13194990158081055,0.00446310693853591,-0.00048384968403136774,0.0026387939462098053,0.011032048304691067,0.0045443345851160725,2726.8,2728.12,2720.94
2018-03-09,-0.15687117278575896,0.0,2786.57,2783.02,0,2740.2799999999997,2730.803,58.422961286923176,1.0920622424100657,-6.225693963101273,7.317756205511339,2799.23163081748,2662.37436918252,-0.06069783866405486,0.031779442545844305,-0.001368268756639368,-0.0961733341217041,-0.18865061533160327,-0.1555029040291196,0.017378795678667736,0.00446310693853591,-0.00048384968403136774,0.0026387939462098053,0.00700577903681463,2738.97,2726.8,2728.12
2018-03-12,-0.008453213033222017,0.04760019268308367,2783.02,2765.31,0,2752.696,2731.145,60.76010573141638,5.100290948838392,-3.96049698071334,9.060787929551733,2800.6827520168363,2661.6072479831637,0.14841795975253694,0.0877201210884821,0.18019740229838124,-0.15687117278575896,-0.0961733341217041,-0.18865061533160327,-0.001273967637633433,0.017378795678667736,0.00446310693853591,-0.00048384968403136774,0.00454457584834973,2786.57,2738.97,2726.8
2018-03-13,-0.2577170580625534,0.0,2765.31,2749.48,0,2760.134,2733.248,60.22044728434507,6.7697545684177385,-1.8144466708871243,8.584201239304862,2805.759655951911,2660.736344048089,-0.24926384502933138,-0.10084588527679444,-0.16154372394084932,-0.008453213033222017,-0.15687117278575896,-0.0961733341217041,-0.00636359063175973,-0.001273967637633433,0.017378795678667736,0.00446310693853591,0.002744098932755823,2783.02,2786.57,2738.97
2018-03-14,-0.1261795163154602,0.0,2749.48,2747.33,0,2764.6699999999996,2736.813,56.977314530962616,6.737798662749356,-0.10399760415982828,6.841796266909184,2808.583289148393,2665.0427108516074,0.1315375417470932,-0.11772630328223818,0.030691656470298756,-0.2577170580625534,-0.008453213033222017,-0.15687117278575896,-0.005724493818052956,-0.00636359063175973,-0.001273967637633433,0.017378795678667736,0.0016959701059515054,2765.31,2783.02,2786.57
2018-03-15,-0.29690792560577395,0.0,2747.33,2752.01,1,2766.3419999999996,2743.779,50.00526297322896,6.464467982665155,1.2096955132051685,5.254772469459986,2802.343887812101,2685.214112187899,-0.17072840929031374,-0.03919086754322054,-0.28845471257255195,-0.1261795163154602,-0.2577170580625534,-0.008453213033222017,-0.0007819660444884358,-0.005724493818052956,-0.00636359063175973,-0.001273967637633433,0.0006469555093466361,2749.48,2765.31,2783.02
2018-03-16,-0.14607113301754,0.0,2752.01,2712.92,0,2759.43,2749.855,44.640428921092564,6.549984196471996,2.277753249858534,4.272230946613462,2795.3470234766446,2704.3629765233554,0.15083679258823396,-0.019891616702079784,0.11164592504501342,-0.29690792560577395,-0.1261795163154602,-0.2577170580625534,0.0017034720983646334,-0.0007819660444884358,-0.005724493818052956,-0.00636359063175973,-0.002488109206713984,2747.33,2749.48,2765.31
2018-03-19,-0.13465648889541626,0.04759535335359119,2712.92,2716.94,1,2745.41,2749.0530000000003,43.99601776688618,3.4240497862465418,2.5070125571361355,0.9170372291104063,2797.025744159802,2701.080255840199,0.01141464412212373,0.1622514367103577,-0.008476972579956055,-0.14607113301754,-0.29690792560577395,-0.1261795163154602,-0.014204163502312905,0.0017034720983646334,-0.0007819660444884358,-0.005724493818052956,-0.005074148379649879,2752.01,2747.33,2749.48
2018-03-20,-0.05721918846431531,-0.09136813879013062,2716.94,2711.93,0,2735.736,2747.9350000000004,50.66246325565546,1.256619125400448,2.2569338707889983,-1.0003147453885504,2798.525598379976,2697.3444016200247,0.07743730043110095,0.08885194455322468,0.23968873714145864,-0.13465648889541626,-0.14607113301754,-0.29690792560577395,0.001481798210046792,-0.014204163502312905,0.0017034720983646334,-0.0007819660444884358,-0.0035050706112885743,2712.92,2752.01,2747.33
2018-03-21,-0.06881408647793096,-0.04921643072512091,2711.93,2643.69,0,2728.226,2746.448,58.41438255231351,-0.8554888752673833,1.6344493215777223,-2.4899381968451055,2800.5517257291704,2692.3442742708294,-0.011594898013615643,0.0658424024174853,0.07725704653960903,-0.05721918846431531,-0.13465648889541626,-0.14607113301754,-0.001843986249236318,0.001481798210046792,-0.014204163502312905,0.0017034720983646334,-0.002728969097525247,2716.94,2712.92,2752.01
2018-03-22,-0.0757081111272176,-0.22934906392969112,2643.69,2588.26,0,2707.4980000000005,2736.92,40.791511771995054,-7.944171908550743,-0.28127492444797086,-7.6628969841027725,2821.7248421049403,2652.11515789506,-0.006894024649286651,-0.018488922662902293,0.058948377768198654,-0.06881408647793096,-0.05721918846431531,-0.13465648889541626,-0.02516289137256489,-0.001843986249236318,0.001481798210046792,-0.014204163502312905,-0.007605154163140537,2711.93,2716.94,2712.92
2018-03-23,-0.17622215270996094,-0.05259582678476969,2588.26,2658.55,1,2674.7480000000005,2717.089,26.639199943658042,-17.829217910028547,-3.790863521564086,-14.03835438846446,2836.129003154864,2598.0489968451357,-0.10051404158274334,-0.10740806623202999,-0.11900296424564563,-0.0757081111272176,-0.06881408647793096,-0.05721918846431531,-0.020966906104724736,-0.02516289137256489,-0.001843986249236318,0.001481798210046792,-0.012139229803758412,2643.69,2711.93,2716.94
2018-03-26,-0.03288583199183146,-0.05316186587015788,2658.55,2612.62,0,2663.8740000000003,2704.6420000000003,39.978103661874485,-19.7635506130664,-6.985400939864549,-12.77814967320185,2818.979346790583,2590.3046532094177,0.1433363207181295,0.042822279135386145,0.035928254486099494,-0.17622215270996094,-0.0757081111272176,-0.06881408647793096,0.0271572407717926,-0.020966906104724736,-0.02516289137256489,-0.001843986249236318,-0.00386694894893731,2588.26,2643.69,2711.93
2018-03-27,-0.1752683491241641,-0.08779632609064986,2612.62,2605.0,0,2643.0099999999998,2689.373,35.425070206790906,-24.71775941900114,-10.531872635691869,-14.185886783309272,2808.388094486179,2570.357905513821,-0.14238251713233266,0.0009538035857968308,-0.09956023799694651,-0.03288583199183146,-0.17622215270996094,-0.0757081111272176,-0.017276334844182117,0.0271572407717926,-0.020966906104724736,-0.02516289137256489,-0.007618575559783092,2658.55,2588.26,2643.69
2018-03-28,0.04335204530984928,-0.04184668874129271,2605.0,2640.87,1,2621.624,2674.925,32.69792070257013,-28.92544142457382,-14.21058639346826,-14.714855031105559,2796.5598602260907,2553.2901397739097,0.21862039443401338,0.07623787730168075,0.2195741980198102,-0.1752683491241641,-0.03288583199183146,-0.17622215270996094,-0.0029166124426820428,-0.017276334844182117,0.0271572407717926,-0.020966906104724736,-0.007833100798472237,2612.62,2658.55,2588.26
2018-03-29,-0.05381665199617796,-0.08660048397281501,2640.87,2581.88,0,2621.0600000000004,2664.279,30.595066858451858,-29.030999218973193,-17.17466895856925,-11.856330260403944,2775.9784461142062,2552.5795538857938,-0.09716869730602723,0.12145169712798615,-0.020930820004346498,0.04335204530984928,-0.1752683491241641,-0.03288583199183146,0.01376967370441462,-0.0029166124426820428,-0.017276334844182117,0.0271572407717926,-4.6587783076335044e-05,2605.0,2612.62,2658.55
2018-04-02,-0.26468127007995335,-0.24996362626552582,2581.88,2614.45,1,2619.7840000000006,2647.266,26.658311284407944,-33.488618582460276,-20.437458883347457,-13.05115969911282,2751.1273803532713,2543.404619646729,-0.21086461808377538,-0.3080333153898026,-0.08941292095578923,-0.05381665199617796,0.04335204530984928,-0.1752683491241641,-0.02233733580221664,0.01376967370441462,-0.0029166124426820428,-0.017276334844182117,-0.0003206737225747158,2640.87,2605.0,2612.62
2018-04-03,-0.005237927436828613,-0.041971331437428795,2614.45,2644.69,1,2610.964,2637.419,33.076819527954754,-34.001242088526396,-23.150215524383245,-10.851026564143151,2731.8599922532353,2542.9780077467644,0.25944334264312474,0.04857872455934935,-0.04858997274667789,-0.26468127007995335,-0.05381665199617796,0.04335204530984928,0.01261483879963432,-0.02233733580221664,0.01376967370441462,-0.0029166124426820428,-0.003229154117006372,2581.88,2640.87,2605.0
2018-04-04,-0.09982707494726548,-0.14014486567332193,2644.69,2662.84,1,2617.378,2630.194,38.613000673722645,-31.60308395694301,-24.8407892108952,-6.762294746047811,2707.0061779696566,2553.3818220303433,-0.09458914751043686,0.16485419513268787,-0.046010422951087517,-0.005237927436828613,-0.26468127007995335,-0.05381665199617796,0.011566486259060316,0.01261483879963432,-0.02233733580221664,0.01376967370441462,0.0025394101036421146,2614.45,2581.88,2640.87
2018-04-05,-0.14177607723644803,-0.04094609022140503,2662.84,2604.47,0,2628.946,2625.285,41.12742318274424,-27.916172783116053,-25.45586592533937,-2.4603068577766827,2682.7083938003775,2567.861606199622,-0.04194900228918255,-0.13653814979961942,0.12290519284350532,-0.09982707494726548,-0.005237927436828613,-0.26468127007995335,0.00686280811739759,0.011566486259060316,0.01261483879963432,-0.02233733580221664,0.004495294215658041,2644.69,2614.45,2581.88
2018-04-06,-0.20341160583805729,-0.13335922244307283,2604.47,2613.16,1,2621.666,2621.3630000000003,36.0764033067834,-29.36573043572298,-26.237838827416095,-3.1278916083068857,2678.556446438847,2564.1695535611534,-0.06163552860160926,-0.10358453089079181,-0.19817367840122868,-0.14177607723644803,-0.09982707494726548,-0.005237927436828613,-0.02192020549488527,0.00686280811739759,0.011566486259060316,0.01261483879963432,-0.0026426816242019367,2662.84,2644.69,2614.45
2018-04-09,-0.08802658397900431,-0.06832409767728102,2613.16,2656.87,1,2627.922,2623.853,40.0124144007048,-29.473552181375,-26.88498149820788,-2.58857068316712,2676.639499999715,2571.066500000285,0.11538502185905297,0.053749493257443715,0.011800490968261163,-0.20341160583805729,-0.14177607723644803,-0.09982707494726548,0.003336571356168383,-0.02192020549488527,0.00686280811739759,0.011566486259060316,0.002492099807475068,2604.47,2662.84,2644.69
2018-04-10,-0.07902152948482062,0.033865107643988826,2656.87,2642.19,0,2636.406,2623.685,44.4287807683033,-25.735309364647946,-26.655047071495893,0.9197377068479469,2675.989200171241,2571.380799828759,0.009005054494183692,0.12439007635323666,0.06275454775162741,-0.08802658397900431,-0.20341160583805729,-0.14177607723644803,0.01672687474169199,0.003336571356168383,-0.02192020549488527,0.00686280811739759,0.0033145069958866015,2613.16,2604.47,2662.84
2018-04-11,-0.07183639129454439,-0.08713452721183951,2642.19,2663.99,1,2635.906,2626.6420000000003,43.64590546302709,-23.684260897245167,-26.06088983664575,2.3766289394005824,2679.506410880814,2573.7775891191864,0.007185138190276233,0.016190192684459925,0.1315752145435129,-0.07902152948482062,-0.08802658397900431,-0.20341160583805729,-0.005525298565605352,0.01672687474169199,0.003336571356168383,-0.02192020549488527,-0.00010384996904653221,2656.87,2613.16,2604.47
2018-04-12,-0.020993182624595753,0.048511492169421654,2663.99,2656.3,0,2636.1359999999995,2632.541,52.0205438547597,-20.068376646177512,-24.862387198552106,4.794010552374594,2687.783770426928,2577.298229573072,0.05084320866994864,0.05802834686022487,0.06703340135440856,-0.07183639129454439,-0.07902152948482062,-0.08802658397900431,0.008250731400845313,-0.005525298565605352,0.01672687474169199,0.003336571356168383,0.00017373468764301237,2642.19,2656.87,2613.16
2018-04-13,-0.33368406020678004,-0.24972017178168662,2656.3,2677.84,1,2646.502,2634.084,57.48350197976243,-17.620166744102335,-23.413943107662153,5.793776363559818,2691.191219391812,2576.9767806081877,-0.3126908775821843,-0.26184766891223565,-0.25466253072195943,-0.020993182624595753,-0.07183639129454439,-0.07902152948482062,-0.0028866474724003055,0.008250731400845313,-0.005525298565605352,0.01672687474169199,0.003980446292140005,2663.99,2642.19,2656.87
2018-04-16,-0.09961430089814323,-0.11045225347791399,2677.84,2706.39,1,2659.438,2643.68,52.37649377848958,-13.78296335365485,-21.487747156860692,7.704783803205842,2693.596710183601,2593.763289816399,0.23406975930863683,-0.07862111827354748,-0.02777790960359884,-0.33368406020678004,-0.020993182624595753,-0.07183639129454439,0.008109023830139561,-0.0028866474724003055,0.008250731400845313,-0.005525298565605352,0.004934936786934241,2656.3,2663.99,2642.19
2018-04-17,-0.03832606404600009,-0.07795399595314348,2706.39,2708.64,1,2669.3419999999996,2652.874,62.06914304836927,-8.342043736025971,-18.85860647269375,10.51656273666778,2711.899908586337,2593.8480914136626,0.06128823685214314,0.29535799616077996,-0.01733288142140434,-0.09961430089814323,-0.33368406020678004,-0.020993182624595753,0.01066157798822931,0.008109023830139561,-0.0028866474724003055,0.008250731400845313,0.0037218774362417053,2677.84,2656.3,2663.99
2018-04-18,-0.09065444287607226,0.027121575201972056,2708.64,2693.13,0,2682.632,2659.2690000000002,63.5264943878883,-3.804661770806433,-15.847817532316288,12.043155761509855,2727.494244236349,2591.0437557636515,-0.052328378830072166,0.008959858022070971,0.24302961733070777,-0.03832606404600009,-0.09961430089814323,-0.33368406020678004,0.0008313657676830566,0.01066157798822931,0.008109023830139561,-0.0028866474724003055,0.004993210302899387,2706.39,2677.84,2656.3
2018-04-19,-0.20589908159954448,-0.06267475746047328,2693.13,2670.14,0,2688.46,2662.298,57.203506643877205,-1.443639869044091,-12.966981999661849,11.523342130617758,2733.836973868938,2590.7590261310615,-0.11524463872347222,-0.1675730175535444,-0.10628478070140125,-0.09065444287607226,-0.03832606404600009,-0.09961430089814323,-0.005726120857699746,0.0008313657676830566,0.01066157798822931,0.008109023830139561,0.002197839851190375,2708.64,2706.39,2677.84
2018-04-20,-0.047420542240142825,-0.1168465248743693,2670.14,2670.29,1,2691.228,2668.8650000000002,63.50615168023504,-1.4113447623185493,-10.65585455219319,9.244509789874641,2727.7481998300086,2609.981800169992,0.15847853935940165,0.04323390063592943,-0.009094478194142733,-0.20589908159954448,-0.09065444287607226,-0.03832606404600009,-0.008536535555283331,-0.005726120857699746,0.0008313657676830566,0.01066157798822931,0.00106786223461377,2693.13,2708.64,2706.39
2018-04-23,-0.19860037481575682,-0.22787332221081383,2670.29,2634.56,0,2689.718,2674.578,59.48627344387065,-1.3579928153130822,-8.79628220481717,7.438289389504087,2718.668160958335,2630.4878390416648,-0.151179832575614,0.007298706783787662,-0.10794593193968456,-0.047420542240142825,-0.20589908159954448,-0.09065444287607226,5.617682967939963e-05,-0.008536535555283331,-0.005726120857699746,0.0008313657676830566,-0.0005427071654782623,2670.14,2693.13,2708.64
2018-04-24,-0.0012263075301521703,-0.037923565820643775,2634.56,2639.4,1,2675.352,2672.347,48.31059671125044,-4.150973565490403,-7.867220476951816,3.716246911461413,2722.2890268800484,2622.404973119952,0.19737406728560464,0.04619423470999066,0.2046727740693923,-0.19860037481575682,-0.047420542240142825,-0.20589908159954448,-0.01338056915166519,5.617682967939963e-05,-0.008536535555283331,-0.005726120857699746,-0.005351136593457162,2670.29,2670.14,2693.13
